OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area
5930,4.17,1.9,11.67,46340,70802,1594.378112,3633.091108,1855.751573,,68640,30420,,,9417.519717,,,,,0.017466688,9.8E-06
5931,5.88,1.8,14.29,46601,72047,1498.295833,3638.718452,1819.359226,,11850,12330,,,3148.986831,,,,,0.006322648,2.39E-06
5932,0,1,0,0,55899,62.48325606,437.3827924,124.9665121,,,360,20160,20850,408.2329225,10712.10858,,,,0.011691368,4.09E-06
5933,0,0,0,0,0,0,0,5228.070882,,,,8430,34710,,9084.522754,,0,1,0.009558855,4.26E-06
5934,20,1,47.06,15000,19786,610.9641259,1277.470445,4943.255201,,2550,27360,35490,27780,1315.162476,21365.67572,,1,7,0.011987162,9.21E-06
5935,20,1,46.15,13929,19453,3144.152954,6288.305908,4017.528774,,,14820,,,1922.093662,,,10,14,0.004902189,1.46E-06
5936,4.76,1.3,36,25000,32563,4479.925575,7724.009612,5097.846344,,3540,10320,2850,,1879.742743,,230.7638718,,,0.005202546,1.66E-06
5937,0,1.1,28.57,25000,29135,1814.184138,2591.691626,1555.014976,,,6240,3750,,599.9805542,466.6809453,,,,0.004206311,9.87E-07
5938,0,0,0,0,0,0,0,7775.805767,,,870,9930,4470,,4490.146675,,14,11,0.004933938,1.51E-06
5939,5.71,1.7,16.67,47264,92464,2249.073405,4590.574485,3142.540922,,39840,17070,27120,,5769.026127,411.3934445,,,,0.014710961,8.3E-06
5940,0,0,0,0,0,0,0,1266.063368,,300,4590,15540,1860,,3337.904566,509.9840685,,,0.00953859,2.22E-06
5941,0,0,0,0,0,0,0,8999.011217,,,210,17160,12960,,2414.703543,6529.608812,35,34,0.007341134,2.98E-06
5942,0,1.8,50,25000,37290,1186.34908,2711.655039,4406.439439,,,4200,6720,4380,653.3090923,1900.660508,1678.167812,10,11,0.004952693,1.51E-06
5943,7.14,1.8,22.22,35000,94117,2795.748183,5405.113153,2982.131395,,,11160,2700,,2002.353874,,,,,0.005388957,1.37E-06
5944,4.35,1.7,38.46,29167,37289,3915.233478,13050.77826,7830.466955,,,6000,2970,900,1524.5512,,,,,0.004019074,9.8E-07
5945,0,0,0,0,0,0,0,6904.849498,,120,3240,5970,9390,,6353.74882,,,,0.005532428,1.85E-06
5946,0,0,0,0,0,0,0,3163.081139,,,1170,17280,34800,,22549.87959,374.97308,8,15,0.0114432,5.26E-06
5947,9.09,1.2,25,25000,46866,444.7353526,2668.412116,1556.573734,,,5280,6030,11820,322.494141,9212.454302,,,,0.007824397,2.3E-06
5948,0,1.2,25,25000,46866,430.7999499,1184.699862,646.1999249,,1080,7200,8910,6810,982.833907,5481.775619,,,,0.007749999,2.38E-06
5949,5.26,1.5,18.18,37784,48220,3185.923555,9102.638729,5006.451301,,330,10770,300,,2009.295597,,,,,0.004266894,1.12E-06
5950,0,1.5,12.5,37672,48220,2441.499924,4661.04531,5548.863464,,1200,7500,2910,,882.0278669,681.7772016,,,,0.004318547,1.15E-06
5951,0,0,0,0,0,0,0,14718.94219,,,,4260,2460,,467.8746583,,6,24,0.003501779,6.6E-07
5952,0,1.3,33.33,28747,46863,1554.657231,6218.628923,3627.533538,,,3780,1200,,792.9880128,,,,,0.00295322,4.94E-07
5953,7.14,1.6,20,29305,48914,4107.512923,8215.025847,3360.692392,,,5370,1590,,1224.373877,,,,,0.003886153,6.85E-07
5954,0,0,0,0,0,0,0,0,,,,330,,,,,,,0.00080059,3.3E-08
5955,0,0,0,0,0,0,0,0,,,810,,,,,,,,0.001517736,7.78E-08
5956,0,1.9,0,64329,85361,1881.969534,2822.954301,1478.690348,,1410,17340,420,,2001.489269,262.1317452,,,,0.006420232,1.9E-06
5957,5.46,1.5,16.13,37305,50165,10395.22841,20790.45683,9989.560962,,2130,22710,20190,6030,10951.50011,,,,,0.011655623,5.04E-06
5958,0,1.6,14.29,41302,69753,383.8499629,682.3999341,3625.24965,3480,12840,16080,17460,11100,1256.188545,6402.819595,,7,2,0.011405166,6E-06
5959,0,0,0,0,0,0,0,0,390,,360,90,,,,,,,0.001454484,8.41E-08
5960,0,0,0,0,0,0,0,0,,270,3210,510,,,,,,,0.00486195,4.03E-07
5961,0,0,0,0,0,0,0,0,,30,8190,7110,240,,,,,,0.011793063,1.55E-06
5962,0,0,0,0,0,0,0,0,201030,4080,210,,,,,103.7302553,,,0.031375658,2.03E-05
5963,0,0,0,0,0,0,0,0,87750,750,,,,,,,,,0.02264311,9.29E-06
5964,0,1.6,0,42500,94252,62381.0584,35646.31909,17823.15954,,180,180,,,131.265835,,,,,0.000818156,2.87E-08
5965,0,1.6,4.55,43924,69002,992.3470923,1587.755348,793.8776739,,53460,9570,2280,,3572.897337,231.50308,,,,0.01159467,6.45E-06
5966,7.69,1.8,20,50000,77078,320.8416211,670.8506622,350.0090412,53250,12270,19260,4230,,2418.880302,649.0712172,,,,0.03068131,8.78E-06
5967,0,1.6,0,100000,133318,969.4538523,2800.644462,1723.473515,,20730,3390,,,2871.024751,,,,,0.006298253,2.38E-06
5968,0,2,0,118327,133302,1043.749904,3914.062141,2348.437284,1650,5580,2760,,,1063.0967,,,,,0.00401544,9.81E-07
5969,0,0,0,0,0,0,0,0,45540,84420,34350,51150,63030,,28469.57371,,,,0.023087428,2.75E-05
5970,0,0,0,0,0,0,0,0,240,750,,,,,,,,,0.001652264,9.66E-08
5971,0,2,20,50000,77077,16.23799693,27.83656616,13.91828308,704100,240000,102450,45660,24420,2388.301379,16694.22133,490.9438561,,,0.067191608,0.000110384
5972,0,1,0,0,45155,843.7413008,843.7413008,0,,90,2880,90,,477.903857,,,,,0.002485462,3.04E-07
5973,4.17,1.4,6.67,51665,78827,3849.162369,8339.8518,4490.689431,,4050,9030,3300,,3160.398335,,,,,0.005535163,1.6E-06
5974,4.04,1.7,15.62,52686,63053,1248.474971,2581.116794,3394.729697,4380,246570,179010,83130,41130,28580.97308,19349.94337,,6,50,0.064285036,5.48E-05
5975,0,0,0,0,0,0,0,0,10140,6180,,,,,,,,,0.008382058,1.61E-06
5976,0,0,0,0,0,0,0,0,,990,,,,,,,,,0.001392768,9.89E-08
5977,0,0,0,0,0,0,0,0,120,1770,,,,,,,,,0.003088691,1.86E-07
5978,0,0,0,0,0,0,0,0,330,30,,,,,,,,,0.001140829,3.62E-08
5979,0,1.4,0,35000,44313,1355.198617,3871.996049,1742.398222,,3390,10230,,,2022.636269,,,,,0.004740198,1.32E-06
5980,0,0,0,0,0,0,0,0,,,4590,4410,1920,,,,,,0.012964062,1.09E-06
5981,0,0,0,0,0,0,0,0,,,4200,7140,600,,,,,,0.020501943,1.18E-06
5982,6.67,1.2,33.33,21632,36553,2436.470627,4616.470662,2821.176516,,9930,8460,1770,,2113.189912,,77.55842693,,,0.006450252,2E-06
5983,5,1.2,30.77,22602,36809,1461.738012,4202.496785,2558.041521,,19050,9240,,,1522.678187,,173.1698569,4,5,0.007285273,2.8E-06
5984,0,1.5,0,42500,45881,4306.56145,1914.027311,957.0136556,,1770,3780,,,885.3837903,,,,,0.002981013,5.35E-07
5985,14.29,1.9,8.33,37922,42820,854.7250111,1754.435549,989.6815918,8010,38100,11430,90,,1719.519685,,114.0262367,0,0,0.017797852,5.69E-06
5986,0,1,0,0,46501,3169.467597,12677.87039,6338.935194,,,780,,,,,,,,0.00103924,8.07E-08
5987,4.65,1.8,0,48276,86537,1733.204435,4536.917491,2497.85345,,43200,7680,,,3705.573139,,,,,0.009705051,5.02E-06
5988,0,1.3,0,0,89076,995.5664574,1120.012265,1617.795493,,3390,9330,6630,1530,573.807798,2478.469299,,11,4,0.007752039,2.06E-06
5989,0,0,13.04,47553,49711,2507.817352,5182.822528,3009.380823,,9990,21000,,,4584.703906,,,,,0.007996297,3.06E-06
5990,0,0,14.29,45276,49558,1857.948594,3930.275871,2215.2464,,15300,20790,90,,3768.263847,,,,,0.008680302,3.58E-06
5991,0,1.4,19.23,50000,85021,2328.97657,3167.408135,1397.385942,,10140,17310,420,,4139.194751,,,6,0,0.007399297,2.75E-06
5992,0,1.4,20,45382,83830,2406.681083,4485.178382,2187.891894,,6300,17010,210,,3292.405654,89.21467456,,0,0,0.00791519,2.34E-06
5993,0,0,11.11,46758,49165,3428.813011,10909.85958,5922.495201,,11580,5010,,,1719.290436,,,,,0.005437253,1.64E-06
5994,0,0,9.09,45276,51622,2314.522253,5930.963273,3327.125739,,12300,5550,,,2597.977546,,,,,0.006039243,1.77E-06
5995,3.12,2.1,5.56,38233,50369,224.3266555,546.1866396,1033.853282,29940,69900,92220,57720,15810,5436.850152,20238.50412,,5,8,0.022205705,2.62E-05
5996,4.35,1.9,20,30942,35439,3226.83128,6453.66256,3743.124285,,9240,9900,900,,2617.222864,,,,,0.006155206,1.98E-06
5997,4.28,1.8,13.3,61965,107883,385.5658936,708.9437399,346.1801303,864180,176250,117450,85350,6360,55133.91871,370.6590202,,,,0.052568759,0.000123366
5998,0,0,0,0,0,0,0,0,3990,2340,1170,4290,1020,,,,,,0.007553746,1.26E-06
5999,0,0,0,0,0,0,0,0,3960,9570,,,,,,,,,0.011237164,1.33E-06
6000,0,1.8,0,59164,78457,638.1224644,1659.118407,638.1224644,,12840,5760,1740,,2243.709518,,,,,0.006340562,2E-06
6001,0,1.4,14.29,45079,63916,1150.441888,2646.016342,3336.281475,,7320,13110,2130,,1328.336042,1179.285975,,,,0.006106249,2.22E-06
6002,0,1,0,0,94117,2078.309277,2078.309277,0,,270,930,,,301.0767855,,,,,0.001613921,1.23E-07
6003,4.76,1.5,18.42,41392,62789,1337.638536,2763.151136,3202.521458,12540,149460,50550,25590,27270,13361.825,11788.414,,184,265,0.036856455,2.62E-05
6004,0,1.6,12.5,40901,52200,664.5028691,1510.233793,604.0935174,,18300,24360,,,2207.879887,369.3014184,,,,0.008717253,4.23E-06
6005,0,0,0,0,0,0,0,0,,,780,420,,,,,,,0.002218315,1.22E-07
6006,0,0,0,0,0,0,0,0,,8790,12240,24330,13290,,,,,,0.021186322,5.78E-06
6007,5,1.9,7.14,50000,80619,383.309747,838.4900715,6827.704868,,42150,23190,36060,6750,2732.474054,6756.194373,376.7014704,2,4,0.015315362,1.07E-05
6008,0,0,0,0,0,0,0,10209.83467,,750,12240,75540,86340,3687.985085,29266.28814,,113,266,0.01680031,1.73E-05
6009,8.33,1.5,11.54,32947,49449,1548.957777,2973.998931,1548.957777,,14340,27480,,,4156.484735,,,,,0.010110672,4.13E-06
6010,2.48,1.9,4,64788,104965,3334.838417,7210.105195,4415.695138,39900,45990,32940,63960,13590,2256.848395,22539.53782,,,,0.022410233,1.94E-05
6011,2.97,1.6,14.86,41610,60815,166.5890739,359.5684962,202.8758029,1400040,113070,55110,2190,,18630.28102,455.7794461,126.2821628,,,0.058423991,0.000155378
6012,0,0,0,0,0,0,0,0,,1860,330,,,,,,,,0.003634222,2.13E-07
6013,0,1.7,16.67,35000,64169,374.2539706,561.3809559,311.8783089,29280,12060,,,,1293.776488,,,,,0.011938192,4.1E-06
6014,0,1,25,18542,40486,4671.234953,3736.987963,1868.493981,,,1860,960,,539.192717,,,,,0.002391728,2.74E-07
6015,0,0,0,0,0,0,0,0,,,5550,14400,6300,,,2577.646779,,,0.014286811,2.59E-06
6016,0,0,0,0,0,0,0,0,,,300,5910,1110,,,,,,0.00377316,7.22E-07
6017,18.75,0,59.26,10435,13251,12070.77384,21123.85423,16220.10235,,,5130,1800,,1092.104538,,,,,0.003296252,6.78E-07
6018,0,0,0,67099,80645,7594.212378,13669.58228,6834.79114,,,3090,3660,,,436.6496201,,0,1,0.003665212,6.74E-07
6019,0,0,0,0,0,0,0,0,,,,1800,5070,,,,,,0.003879007,6.81E-07
6020,0,0,0,0,0,0,0,0,,,,480,870,,,,,,0.002122513,1.31E-07
6021,0,0,0,0,0,0,0,0,,,,,3420,,461.530003,,,,0.002668862,3.48E-07
6022,0,0,0,0,0,0,0,0,,,,,6330,,,,,,0.004666853,6.16E-07
6023,0,1.6,4.35,92665,122364,497.8388113,1327.570164,811.2928777,,63870,53820,14670,7680,6996.875391,4097.643531,,,,0.0213773,1.39E-05
6024,7.69,1.3,42.86,25000,31969,2576.31893,8465.047911,4416.546736,,,5040,2070,,801.3399888,40.9000861,153.0442517,,,0.003900992,6.95E-07
6025,0,0,0,0,0,0,0,56254.11137,,,,210,3600,,491.3854609,,57,67,0.002738661,3.73E-07
6026,0,0,0,0,0,0,0,10377.50611,,,,1980,5760,,2498.804481,,,,0.004268022,7.64E-07
6027,20,1.1,28.57,25000,42570,1885.886549,3143.144249,2514.515399,,,5640,2670,,702.6498334,238.9319134,,,,0.004344249,8.14E-07
6028,0,0,0,0,0,0,0,0,,,240,3360,,,,,,,0.004356377,3.51E-07
6029,0,0,0,0,0,0,0,0,,1980,6480,1590,,,,,,,0.003767536,9.98E-07
6030,0,0,0,0,0,0,0,0,30,,30,5220,300,,,,,,0.005112007,5.5E-07
6031,0,0,0,0,0,0,0,717.9251479,,,5130,5700,,,,,,,0.009462566,1.07E-06
6032,18.18,0.9,33.33,25000,31155,6017.011778,11632.88944,8022.682371,,,2880,3600,,1767.991306,,,,,0.004068854,6.38E-07
6033,0,0,0,0,0,0,0,0,,,,2250,,,,,,,0.001935661,2.21E-07
6034,0,1,0,0,31027,365.7620815,365.7620815,1097.286245,,2070,6300,4740,1200,,,,,,0.020736329,1.4E-06
6035,0,1.7,0,85714,105451,2265.208473,5177.619368,1294.404842,,1140,6930,,,1346.896327,,,,,0.004271814,7.91E-07
6036,33.33,0,40,7500,32025,1038.678058,3808.486211,3116.034173,,,5130,2400,,,,,,,0.003912751,7.39E-07
6037,0,0,0,0,0,0,0,0,91230,,,,,,,,,,0.01582539,9.04E-06
6038,0,1.5,18.18,31872,37756,2082.098647,5125.165901,2242.260082,,7680,7620,810,,1429.431809,356.9513353,,,,0.007736781,1.6E-06
6039,0,0,0,0,0,0,0,6778.532948,,,300,6150,1920,,1832.232407,,,,0.005447496,8.31E-07
6040,0,0,0,0,0,0,0,0,,3960,5070,2940,,,,,,,0.005204871,1.19E-06
6041,2.94,1.6,10.53,43539,65534,670.0333279,3070.986086,1228.394434,,40530,4170,1650,,1563.745696,618.7635972,,,,0.011052604,4.58E-06
6042,0,1.6,31.25,41089,74369,1449.864742,3576.33303,1256.549443,,12720,14130,,,2604.860305,,,,,0.006640553,2.65E-06
6043,0,1.4,14.29,50000,68374,3376.285595,4501.714126,2475.942769,,2610,8880,,,1513.586666,72.90109806,,21,18,0.004323521,1.14E-06
6044,0,0,0,0,0,0,0,0,,,420,180,180,,,,,,0.001178542,7.95E-08
6045,9.52,1.3,37.5,20587,32465,5757.394672,8466.756871,5080.054123,,1650,9870,3840,,3092.721698,,,,,0.005127459,1.51E-06
6046,0,0,0,0,0,0,0,14296.88545,,,,7440,4950,,3924.497119,,6,23,0.004511218,1.23E-06
6047,10,1.2,37.5,19014,30436,2155.092709,3978.632694,6133.725403,,,8310,7260,,1832.457464,508.4634392,,24,38,0.005176305,1.54E-06
6048,11.11,1.3,28.57,25000,34782,3314.731416,6960.935973,4309.150841,,,5850,2010,,1407.09059,,,23,38,0.004224427,7.72E-07
6049,0,2,0,0,56313,438.8732272,438.8732272,219.4366136,,2940,7920,900,,625.2228371,,104.6900558,,,0.004700288,1.17E-06
6050,0,1.7,33.33,26436,56316,629.6028366,734.5366427,314.8014183,,16200,8520,,,,493.7300008,,,,0.006555847,2.44E-06
6051,0,2,0,0,29133,249.1940554,62.29851386,0,,21570,19080,930,,443.6542313,,106.0754917,,,0.015341356,4.11E-06
6052,0,0,0,0,0,0,0,0,,,150,1110,,,,,2,1,0.00223491,1.54E-07
6053,0,0,0,0,0,0,0,0,17940,330,,,,,,,,,0.007579041,1.8E-06
6054,0,1.5,0,0,64169,357.8740635,357.8740635,198.8189242,37230,23250,4140,540,,187.8025381,,,,,0.021981664,6.43E-06
6055,0,0,0,0,0,0,0,0,,,4740,6420,90,,,,,,0.004790778,1.11E-06
6056,0,0,0,0,0,0,0,2687.271164,,,16710,19530,6150,,3021.816222,,,,0.008276379,4.19E-06
6057,0,0,0,0,0,0,0,0,,,510,,,,,,,,0.000996121,5.38E-08
6058,0,0,0,0,119051,5.413625722,16.24087717,2446.958826,225060,54720,57210,76350,65040,,43452.63335,,,,0.036345803,4.73E-05
6059,6.74,1.3,33.33,30000,58944,1857.745026,46211.40752,39941.51806,,,,5670,5550,,4504.000171,,88,90,0.00504119,1.1E-06
6060,0,0,0,0,58931,107.0759057,214.1518114,8137.768831,,,,90,24090,,5422.124525,,88,90,0.006407723,2.39E-06
6061,9.09,1.2,40,29389,58942,4400.571799,7858.163926,4714.898356,,,2370,5370,510,1567.390777,,,29,8,0.003837254,8.14E-07
6062,0,0,0,0,0,0,0,0,,,,,7980,,1729.579046,,,,0.003978873,7.87E-07
6063,0,0,0,0,0,0,0,0,,,,2160,1290,,972.2299006,,0,0,0.002475006,3.5E-07
6064,0,0,0,0,0,0,0,0,,1650,6240,1740,720,,,,,,0.004020803,1.02E-06
6065,2.94,1.7,8.33,53051,80646,3837.886166,8772.311236,2924.103745,,1980,7170,5010,,2827.629738,,121.2674109,,,0.004889886,1.4E-06
6066,2.33,1.7,11.11,57492,80645,4920.031431,8574.911923,2811.446532,,150,3870,9000,5460,6366.948427,,,,,0.005567571,1.82E-06
6067,0,0,0,0,0,0,0,0,,3720,5790,1920,420,,,,,,0.003985669,1.17E-06
6068,14.29,1.6,37.5,26900,33615,806.1967122,1918.192177,2251.790817,3420,11880,23490,36060,18330,2947.314365,16364.41826,,,,0.01794488,9.2E-06
6069,0,0,0,0,0,0,977.5844872,5414.314083,,,540,11370,22740,,6991.939498,,21,5,0.007531953,3.4E-06
6070,0,0,0,0,0,0,0,0,2490,3360,3840,,,,,,,,0.005572728,9.56E-07
6071,0,0,0,0,0,0,0,522.3944709,28350,22500,28260,13290,1650,,1740.358163,2860.726133,153,89,0.01362622,9.3E-06
6072,20,1.1,41.03,15417,29295,321.8744468,643.7488936,529.142083,525720,380160,130890,20520,5100,13791.0303,9442.728511,1315.879016,225,190,0.073804627,0.000104876
6073,18.92,1.1,41.38,15000,29197,282.7155724,727.8422182,721.8269933,136710,83400,65910,53160,91290,4268.849613,7068.926995,63.30252856,204,132,0.034503908,4.25E-05
6074,7.14,2,11.11,59892,85187,248.1167559,496.2335117,257.659708,241710,25380,3930,420,,6839.977396,,,,,0.034972222,2.69E-05
6075,12.5,1.6,35.71,41495,60702,1637.906258,2771.84136,1889.891836,,18300,2160,,,1586.626111,,,,,0.006368674,2.03E-06
6076,14.29,1,42.86,15000,20949,2717.768882,5775.258873,3736.932212,,,6720,900,,1213.537652,,,,,0.003773748,7.53E-07
6077,7.69,1.7,15.38,50000,94117,3124.844064,5833.042252,3333.167001,,,11520,870,,1952.257165,,,,,0.005203394,1.23E-06
6078,0,1.8,25,41089,94117,3056.899413,3056.899413,1667.39968,,630,8670,,,1595.31509,,,,,0.004371099,9.2E-07
6079,7.41,1.6,37.78,33701,62437,513.5863179,687.8388187,467.7303967,134130,135450,10920,1140,,6091.20015,,,,,0.041730023,2.79E-05
6080,0,0,0,0,0,0,0,5133.450179,3960,1410,7440,4710,6660,,8308.24189,,,,0.006515377,2.39E-06
6081,0,0,0,0,0,0,0,12339.12568,480,,,990,15300,,8503.116629,,1,8,0.005644851,1.66E-06
6082,16.67,1.6,40,26872,34131,2511.389539,6278.473847,3767.084308,,3630,8640,2160,,1290.221711,,130.2452878,,,0.005060839,1.43E-06
6083,0,0,0,0,0,0,0,2343.596128,,,2850,7470,2940,,3117.765494,,,,0.004875613,1.31E-06
6084,15.38,1.5,38.46,26923,33416,2477.113468,4777.290261,2830.986821,,2880,10050,1530,120,1700.303086,,,,,0.005064826,1.45E-06
6085,0,0,0,0,0,0,0,2231.151426,,,750,4920,3600,,1065.955815,,3,4,0.003871882,9.17E-07
6086,4.55,1.6,22.22,26797,37657,1160.376979,5801.884896,6833.3311,,1650,9360,6090,2970,1113.350873,948.4644761,,1,5,0.006014159,1.98E-06
6087,0,0,0,0,0,450.7506494,0,2253.753247,,,4260,5910,1380,303.3078054,1475.046479,,0,20,0.004299762,1.13E-06
6088,0,1.5,33.33,29226,37657,2065.059336,2753.412448,3671.216597,,,7350,3720,210,1356.655863,637.5730917,,4,20,0.004268211,1.11E-06
6089,0,0,0,0,0,0,0,0,,,,120,2310,,,,11,29,0.002564858,2.37E-07
6090,0,1.6,22.22,26797,37657,2209.356039,3436.776061,1718.38803,,1410,8220,960,,1195.623188,,,,,0.004104363,1.04E-06
6091,0,1.6,20,29084,37658,1094.768142,1563.954489,781.9772443,,2880,13680,60,,551.1759526,,,,,0.005032256,1.63E-06
6092,7.69,1.6,36.36,41420,60704,3225.21971,10555.26451,7036.843003,,900,7920,,,1300.978738,,,,,0.004207185,8.72E-07
6093,16.67,1.6,33.33,42500,60703,1691.379232,3594.180867,2325.646443,,,9780,2400,,1515.437997,,,,,0.004667595,1.21E-06
6094,8.92,2.3,7.11,54442,62646,474.7167966,1305.471191,752.3054319,883830,249930,145710,,,38950.14596,242.0525871,56.23702031,,,0.05130196,0.000127328
6095,0,2.2,0,125000,88345,433.0325345,1515.613871,433.0325345,,8310,3630,,,245.6080909,,,,,0.013572308,1.18E-06
6096,0,2.5,0,132725,189523,307.7966383,820.7910354,410.3955177,16350,27540,6690,,,3035.445685,,,,,0.010891242,4.99E-06
6097,0,2.2,8.33,138160,189527,353.4130431,647.9239124,323.9619562,29490,43590,14910,,,4255.502297,841.6814218,,,,0.028539855,8.7E-06
6098,0,2.4,0,200001,189533,1088.227147,2357.825485,1269.598338,,12300,1920,,,1387.731824,,,,,0.005307789,1.41E-06
6099,0,0,0,0,0,0,0,0,59700,1770,330,,,,,,,,0.02351744,6.12E-06
6100,0,0,0,0,0,0,0,810.3393313,2670,6360,5310,13380,20280,,6312.641892,,,,0.009419497,4.74E-06
6101,0,0,0,0,0,0,0,1836.246629,13710,36480,27600,17250,10890,,7446.411688,,,,0.013146245,1.05E-05
6102,0,1.7,14.29,41302,49048,1756.744302,3262.525133,1505.78083,,4620,5640,,,1443.952417,,,,,0.004364505,1.02E-06
6103,0,1.9,13.33,54361,73906,743.6230052,1900.369902,537.0610593,,60600,2490,,,3211.60816,,,,,0.0133414,6.2E-06
6104,0,1.8,15,52758,76792,1678.475673,3217.078373,3916.443237,,25230,11160,810,,3332.039535,237.6071066,,,,0.012491138,3.66E-06
6105,0,0,0,0,0,0,0,0,,810,1650,,,,,,,,0.003273661,2.49E-07
6106,0,1.9,7.14,67099,97636,2559.496344,4948.359598,1876.963986,,9240,5820,,,2479.546098,,,,,0.005654612,1.5E-06
6107,0,2,0,87500,105139,1852.764382,4631.910954,1389.573286,,2400,3180,,,811.2959118,,,,,0.003513806,5.53E-07
6108,4.81,2.1,3.22,81010,96885,760.6481239,2082.602105,1563.263041,383640,247800,289680,52530,8700,57709.46698,10274.81677,221.2084976,,,0.085096497,9.77E-05
6109,0,0,0,0,0,0,0,0,,,1530,13920,10350,,11376.46778,,,,0.006258195,2.57E-06
6110,0,0,0,0,0,0,0,85950.3566,,,480,2820,30,,,,,,0.003099723,3.34E-07
6111,2.27,1.4,6.25,50843,78827,467.1141568,482.3461402,7732.770227,15810,82980,84390,162360,164790,1385.737175,60214.8992,,53,20,0.048369539,5.04E-05
6112,0,0,0,0,0,0,0,0,,13500,1560,,,,215.2106853,,,,0.005160358,1.49E-06
6113,0,0,1.89,93147,121781,1514.332458,3292.354647,2350.605606,15360,121680,173370,30300,2880,38444.73451,7539.515281,,,,0.05816315,3.4E-05
6114,0,0,0,0,0,0,0,0,,450,900,1530,,,,,,,0.004303388,2.95E-07
6115,0,0,0,0,0,0,0,0,750,6660,6720,3030,60,,,,,,0.005200145,1.69E-06
6116,0,0,0,0,0,0,0,201.2765378,146100,48300,93570,138630,293910,,5174.461492,,,,0.036436647,7.12E-05
6117,0,0,0,0,0,0,0,0,,,1800,,,,,,0,4,0.001682678,1.79E-07
6118,0,0,0,0,0,0,0,0,,,3720,5940,840,,,,,,0.011846791,1.04E-06
6119,0,0,0,0,0,0,0,0,,,,630,180,,,,,,0.001532476,8.2E-08
6120,3.85,1.3,25,35000,39483,911.8568434,2063.676014,1727.728756,,25290,23010,5640,,3802.054741,2707.440343,,0,0,0.01092052,5.33E-06
6121,0,1.3,28.57,35000,39775,1447.618744,4182.009703,1769.311798,,5670,10410,,,1865.551469,,,,,0.005225861,1.59E-06
6122,0,1.2,25,29084,39878,703.8915721,2252.453031,2252.453031,,900,8670,8790,,661.7606772,2660.919324,,99,55,0.005415916,1.82E-06
6123,6.25,1.2,33.33,21632,36553,2278.033829,5619.150113,3341.116283,,4680,9960,2400,,2145.353903,,,12,5,0.005236571,1.69E-06
6124,0,0,0,0,0,0,0,0,155550,990,,,,,,,,,0.036645609,1.55E-05
6125,0,1,0,0,46501,938.971455,938.971455,0,1950,810,,,,167.5677854,,,,,0.002188651,2.73E-07
6126,11.9,1.9,10.53,37804,43884,1188.692977,3279.15304,2090.460063,9570,42360,11400,,,2799.120733,964.6230387,,4,5,0.017052412,6.24E-06
6127,0,0,0,0,0,0,0,17118.55889,,5460,8040,12570,19530,,11534.47367,,,,0.009259375,4.5E-06
6128,12.5,0.9,44.44,19092,35808,2574.111384,4554.197063,3762.162792,,210,12900,,,1846.021406,422.1486702,,4,3,0.004596289,1.29E-06
6129,9.09,0.9,46.15,21729,34530,728.3213829,1188.313835,804.9867916,,11640,24510,21480,10050,2070.606395,2399.515485,123.2130424,,,0.010304375,6.68E-06
6130,8.33,2,0,37489,45878,1138.666413,3131.332635,2988.999333,,,6030,9270,2790,1069.285125,2488.479607,,32,32,0.006680894,1.8E-06
6131,11.54,1.9,9.09,38947,42602,3169.10408,9507.31224,5149.79413,,3120,8160,1770,,1959.611929,,,0,0,0.005574883,1.29E-06
6132,16.67,1.7,0,30000,45881,1051.784258,4207.137034,2103.568517,,,7440,,,583.3511793,,,16,25,0.003724062,7.3E-07
6133,10,0.9,45.45,19141,33571,2672.221895,5344.44379,3626.586857,,2940,10590,,,1425.423973,,,,,0.004674148,1.34E-06
6134,16.67,1,50,19014,34530,1541.544913,2382.387592,1541.544913,,7170,11340,,,1387.487057,,,,,0.006818438,1.83E-06
6135,10.34,1.6,25,36235,42417,1350.831937,3315.678392,1780.642099,,34770,7380,,,4323.880708,,,,,0.009997357,4.17E-06
6136,0,1.4,20,41089,64977,1280.898208,3330.33534,1537.077849,,6240,3780,,,1006.274401,,,,,0.00438249,9.99E-07
6137,5.88,1.5,20,41089,60914,1351.765163,2523.294971,1171.529808,,22590,6120,,,1735.169485,,,,,0.006869517,2.84E-06
6138,7.14,1.5,12.5,37489,64973,1369.823026,3500.658843,1674.228142,,15540,1470,,,1365.033951,,,,,0.004986559,1.68E-06
6139,0,0,0,0,0,0,0,0,,,,510,,,,,,,0.001359326,5.32E-08
6140,0,1.3,33.33,40584,42416,1604.487059,1604.487059,534.8290197,,1230,3630,,,306.8296649,,,,,0.002979554,4.78E-07
6141,3.33,2.1,5.88,39488,50129,2623.520653,6746.195965,3248.168428,,5850,14880,,,2499.670045,,,,,0.00599962,2.05E-06
