Percent Unemployed,Vehicles per Household,Percent below poverty level,Median income,Household Density,Daytime Population Density,Undeveloped area,Developed open area,Developed low intensity,Developed medium intensity,Developed high intensity,Residential area,Commercial/Industrial area,Other area,Net Passengers
0,0.9,28.57,31872,549.9353831,6079.841179,0,8010,16860,35610,24420,0,4719.024445,4515.662053,462
0,0,0,0,0,2920.75531,0,3630,18210,10860,7320,1012.19609,2854.30865,0,463
6.9,1.3,42.11,21552,3576.093845,5270.033035,0,0,6510,7350,0,2140.503152,0,575.9585076,465
0,1.4,20,29084,2794.106415,1397.053208,0,0,3960,1650,0,1058.254588,0,0,465
0,0,0,0,0,15082.14738,0,0,0,2520,10650,0,4334.642717,0,469
0,0,0,60354,4182.134769,8102.886114,0,0,0,480,9510,0,3224.845826,0,463
0,0,0,0,0,0,0,0,0,0,1560,0,0,0,464
0,0,0,0,0,0,0,0,0,270,1320,0,0,0,464
0,0,0,0,0,1496.573576,0,0,1320,5340,3660,0,1295.19577,0,463
0,0,0,0,745.0959004,1738.557101,0,0,5220,4950,360,0,302.6047128,0,464
0,0,0,0,0,1012.690704,12540,4890,21090,26760,49890,0,18419.15569,0,462
0,0.9,25,29355,6810.999671,5108.249754,0,0,0,1440,4710,0,1829.287331,0,528
0,0,0,0,396.9663359,78202.36818,0,0,0,1470,5040,0,2143.352454,0,471
0,0,0,0,0,0,0,0,90,2190,7140,0,2430.762096,0,434
0,0,0,0,0,280.3051749,0,0,0,2280,6990,0,1262.487408,0,464
6.55,0,0,25000,3222.420383,36551.45405,0,0,3750,15270,9090,4957.872949,1312.555124,0,334
0,0,0,0,0,0,0,0,0,870,2220,0,1347.610368,0,464
21.43,0.9,41.67,17157,4498.821197,8097.878155,0,0,5370,300,0,0,0,563.8507892,464
0,0,0,0,0,733.2793078,0,0,0,270,10290,0,6534.376962,0,464
0,1.7,0,50000,219.280513,1472.312016,0,0,4920,36570,41220,906.1669226,6478.612532,13774.87982,464
0,1,0,0,217.5461721,2175.461721,0,0,5100,6810,0,121.1207114,1529.816465,81.77266632,464
0,0,0,0,0,10126.6199,0,0,330,8310,4140,0,1798.538803,0,463
0,0,0,0,0,0,0,15000,8850,3390,0,0,0,0,458
0,1.5,45.45,15907,3757.202032,7890.124268,0,0,4590,2340,0,335.0684786,0,716.9652264,464
20,1,43.75,17681,4216.593275,5770.075007,0,0,6780,4980,0,1612.011615,0,0,464
20,1.1,42.86,13500,1317.500399,3114.091853,0,12000,9690,0,0,1212.800645,142.589303,0,464
0,2,0,0,863.1566957,1294.735044,0,2910,3120,0,0,415.4513807,0,0,464
0,1.9,4.88,45161,3279.935292,3558.420364,0,41010,29520,13050,0,8703.694921,1793.318062,0,464
0,0,0,0,0,19140.32933,0,0,90,780,2100,0,1380.694445,0,464
0,1.5,0,0,708.3672645,13931.22287,0,630,5190,5190,0,560.4736852,585.9331918,0,464
5.66,0,28,76800,1129.610493,930.2674651,0,51300,25890,750,0,7257.566401,0,0,464
0,1.8,7.69,46667,1692.426736,2175.977232,0,12270,9060,0,0,2596.165332,0,268.6638026,464
0,2,0,0,214.1439635,214.1439635,8100,3510,510,0,0,301.960858,0,0,464
5,1.6,17.65,35000,839.9244331,1776.763224,1230,28830,34140,13980,2010,2968.581138,4022.013507,231.8624643,464
5,1.8,11.76,47403,1286.573461,1608.216827,0,24210,7890,0,0,2856.832578,0,0,464
0,1.7,11.11,45079,1237.899781,1237.899781,0,10920,14190,0,0,2296.46606,0,0,464
0,1.7,8.51,47019,8051.066613,5319.454727,0,0,14400,3780,0,4299.141658,0,0,464
0,1.7,9.09,52758,2363.292247,3207.325192,0,1680,13410,300,0,1935.033428,0,0,461
0,1.6,12.5,45079,2680.570105,3216.684125,0,0,8700,960,0,1576.219121,0,0,461
0,1.9,10,43539,4682.004394,3601.541842,0,0,5640,1650,0,1561.399344,0,0,462
0,1.8,0,40901,2862.96622,2862.96622,0,750,5520,0,0,811.914391,0,0,464
3.7,1.9,7.69,44999,2323.976543,2582.196159,0,6900,13290,0,0,2645.452332,0,0,464
0,1.8,0,37489,180.1867675,450.4669188,54600,12720,19710,24630,1830,1438.688512,5997.85065,77.59352938,464
0,1.8,10,50000,2997.629169,2115.973531,0,4380,10350,0,0,2187.833412,0,0,464
0,1.9,0,45079,2622.769455,2622.769455,0,1020,8820,0,0,696.1291558,132.5655668,0,464
0,1.9,0,45079,3568.554801,1903.229227,0,4170,6480,270,0,1771.391575,0,0,462
0,1.9,0,45079,1050.407059,2482.780321,0,5730,16860,4530,0,1654.302412,1128.436452,0,462
0,1.8,0,40901,2523.215843,2523.215843,0,30,7620,570,0,1582.221597,0,0,464
0,2,0,30000,2187.961501,2187.961501,0,1170,4770,0,0,552.4679784,0,0,464
0,2,0,40584,2112.260844,2640.326055,0,4350,600,0,0,497.6888958,0,0,464
0,2.5,0,50000,1994.117157,3323.528596,0,570,3300,0,0,548.7045809,0,0,464
0,0,0,0,0,0,13920,19170,3030,2340,0,0,284.0108221,0,464
0,1,0,0,1183.667486,0,0,0,1530,660,0,0,0,0,464
20,1.1,40.91,15000,3434.702951,9649.879719,0,26820,20820,0,0,5176.584906,0,0,488
0,0,0,0,0,4385.905273,0,480,9150,27420,16710,0,10214.14609,0,464
20,1.3,33.33,18542,868.1873595,1736.374719,0,2220,6540,150,0,462.661783,0,0,464
0,1.5,25,25000,844.8062338,2027.534961,0,0,2130,7290,5850,510.9514086,900.1443612,97.66648761,464
0,2,0,0,1347.951331,4043.853992,0,1350,30,510,0,154.6193882,0,0,464
0,1.6,0,50000,3355.128325,2935.737285,0,540,810,4890,0,1294.079417,0,0,464
2.22,1.8,0,69204,484.0350896,891.2392126,203070,92130,38790,2940,0,11397.33785,880.3454113,227.3012456,464
0,0,0,0,0,0,0,0,570,0,0,0,0,0,464
0,0,0,0,0,0,6870,12360,1320,270,0,0,0,0,464
7.69,1.5,9.09,32607,249.1221778,4899.40283,8640,15420,21240,19980,28260,1258.502399,10398.27164,0,468
2.13,1.9,5.26,65903,202.2704895,338.4934722,320880,209430,84780,12510,0,15728.74052,5055.378427,187.2982934,464
0,2,0,87500,36.26251493,5359.599707,9810,32700,73620,146940,94230,3835.976519,29433.74685,3452.848495,464
0,0,0,0,0,0,0,0,2700,180,0,0,0,0,464
5.88,2,6.82,77299,916.7302598,1326.333142,0,89880,39480,3330,0,9178.956083,973.6616225,0,464
0,0,0,0,0,0,0,570,7500,240,0,0,95.70905089,0,464
0,0,0,0,0,0,0,0,660,6900,1560,0,0,0,464
0,1.6,14.29,41302,2965.605118,988.5350393,0,270,5160,0,0,766.3253537,0,0,464
0,0,0,0,0,0,0,24030,14910,2850,0,0,0,0,464
25,1.2,33.33,18542,3548.861706,5069.802437,0,0,3450,1650,0,1409.243568,0,0,451
0,0,0,0,0,0,6390,30,5520,2580,270,0,0,121.0288512,464
0,0,0,0,0,0,0,0,1530,1560,420,0,3010.631093,0,464
0,0,0,0,0,0,0,0,0,3150,0,0,0,0,464
6.36,2,0,0,114.0667768,17680.3504,0,0,10920,9450,2220,0,4154.874686,0,334
0,0,0,0,0,0,0,0,0,420,0,0,0,0,447
9.09,1.6,20,35000,2362.740599,3651.508198,0,0,7620,4380,30,1711.439394,778.8368834,0,464
20,1,20,25000,2195.891975,4940.756944,0,0,3090,1650,0,618.5523526,0,0,451
0,0,0,0,0,0,0,0,270,390,0,0,0,0,436
0,0,0,0,0,0,0,9630,27960,13410,6630,0,0,0,464
0,0,0,0,0,0,150,17310,17010,12030,6120,0,0,0,464
0,0,0,0,0,0,0,360,6030,660,0,0,0,0,464
0,0,0,0,0,0,0,750,5970,3240,390,0,0,0,464
0,0,0,0,0,3355.698538,0,0,750,8100,14430,0,8330.505493,0,463
4.08,0.9,30.69,31925,5605.503756,21247.52852,0,0,10470,21330,16710,694.8546726,6106.454834,0,464
0,0,0,0,0,0,0,0,870,2280,0,0,0,0,464
0,0,0,0,0,0,0,0,2280,6750,1140,0,0,0,464
0,0,0,0,0,0,0,0,0,3720,3450,0,0,794.4929663,464
0,0,0,0,0,49141.39775,0,0,0,1770,11640,7885.682606,0,0,631
2.86,1.8,9.09,60431,3870.660742,4046.599866,0,2640,12090,0,0,3142.413324,0,0,463
0,1.9,9.09,64286,3198.077246,1370.604534,0,3240,8130,0,0,2608.676325,0,0,464
0,0,0,0,0,0,0,0,7590,4260,0,0,0,0,464
14.29,1,0,15000,854.4220842,2563.266253,0,0,990,3690,4440,180.5653361,0,0,464
17.02,0,61.07,10197,15039.89977,25907.44025,0,0,9780,16890,0,5336.616861,0,0,445
0,0,0,0,0,7453.118103,0,0,11460,33090,6570,0,19142.84108,0,458
0,1.6,5,60354,4069.296189,2288.979107,0,0,6090,4140,0,2682.441199,0,0,464
6.45,2,0,45079,2662.513239,5325.026478,0,1710,3660,5370,0,2496.60284,0,0,464
0,0,0,0,0,0,33780,30420,660,0,0,0,0,5.154330417,464
0,0,0,0,0,0,9090,5550,480,0,0,0,0,0,464
0,0,0,0,0,0,21930,990,0,0,0,0,0,0,464
3.28,2.2,6.67,103598,559.4182953,745.8910605,85290,71640,45690,5790,0,12575.65888,268.9280386,0,464
0,0,0,0,0,0,0,270,0,0,0,0,0,0,464
7.14,1.5,28.57,28027,313.8889901,4189.210752,2550,42660,66960,77790,24300,4305.073625,12233.88212,0,464
0,2.2,7.69,62584,1027.782753,1541.67413,0,20610,9570,0,0,3264.778393,0,0,464
3.7,1.7,20,46667,1500.36377,2063.000184,0,20130,7440,0,0,2901.544381,0,0,464
12.5,1.9,14.29,55908,2075.061268,3804.278991,0,6120,8940,0,0,1796.064827,0,0,464
4.84,1.7,15.38,52550,696.2347227,2144.85213,24030,94740,75540,25980,10620,14546.87354,4869.657763,0,423
3.33,0,4.35,75000,1281.874536,1560.542914,0,0,0,0,0,0,0,0,464
3.33,0,4.35,75000,1193.419403,1518.897422,0,0,0,0,0,0,0,0,464
6.67,0,0,77758,1182.521448,1612.529248,0,0,0,0,0,0,0,0,464
5.66,2.1,2.56,80858,1797.928365,2460.323026,0,17730,37020,0,0,5804.887008,0,0,464
6.67,2,0,85164,1917.750072,2054.73222,0,4440,14010,480,0,2575.196197,0,0,464
0,2,0,0,22.25044719,89.00178875,190590,25740,10140,6330,0,0,399.2051061,0,464
0,1.6,11.11,35000,1190.727873,865.983908,0,12810,10920,210,0,2389.154804,259.6479314,0,464
0,0,0,0,0,0,0,870,5820,3870,0,0,0,0,464
0,0,0,0,0,0,0,1890,270,0,0,0,0,0,464
2.68,1.4,5.79,50803,438.8572286,572.6041935,381780,138270,92070,6330,900,26931.5399,1411.43107,0,464
0,0,0,0,0,0,1259610,1440,2160,7110,30,0,0,0,464
0,0,0,0,0,0,0,780,660,0,0,0,0,0,464
0,2.2,7.69,62584,1517.96047,1897.450588,0,13470,6990,0,0,1688.455963,0,0,464
3.33,1.7,16.67,35000,4198.430824,5248.03853,0,1680,11580,1440,0,2498.674352,0,0,464
6.67,2.2,10,108723,1330.187294,1995.280942,0,8610,10740,0,0,2608.266352,0,0,464
0,0,0,0,0,0,0,0,930,210,0,0,0,0,464
5.08,1.6,17.86,37958,3024.902625,4581.8378,0,32400,19200,5790,870,4394.666652,985.4155125,0,464
0,0,0,0,0,0,0,0,0,1110,0,0,0,0,464
5.36,1.7,17.14,36124,466.5555865,4876.616725,0,41070,52860,58890,80310,6457.276498,34881.60563,0,517
0,0,0,0,0,0,0,11040,6960,5400,0,0,0,0,455
0,1.4,0,50000,147.4270159,147.4270159,101220,5370,15930,450,0,1009.618376,0,0,464
0,0,0,0,0,0,94230,4140,15960,9570,0,134.1343257,0,0,464
0,1.7,18.18,47532,887.0115834,1255.205071,0,92700,39690,17880,4500,9169.137913,3775.0883,0,464
6.06,2.2,10,53382,2008.921242,2358.298849,0,14220,15450,0,0,3956.004677,175.6291531,0,464
8,2.1,12.2,52758,1216.147331,2474.230777,9660,60510,30720,9390,13170,9632.747289,2758.276699,0,475
0,0,0,0,0,0,565500,69000,31230,13950,420,658.2631156,603.5381421,0,464
7.5,2.2,10.34,53093,2482.336863,2275.475458,0,8250,29220,240,0,4850.296277,158.4911394,0,464
25,1,44.44,18750,3376.375403,4051.650484,0,1980,1530,3360,810,717.1681521,0,476.6343605,465
14.29,0.8,25,18750,1537.102897,2391.04895,0,900,8040,4230,1920,895.6141192,577.4518523,0,589
20,0.9,40,17681,3293.068263,2844.0135,0,750,14280,2160,0,1858.324919,0,267.4577158,464
19.05,1,33.33,17157,2725.324754,5450.649509,0,6360,7950,0,0,1164.223654,176.894517,107.6613804,464
25,1,50,18750,4093.206301,3721.096637,0,1410,5550,0,0,1022.367651,0,0,464
17.65,1.1,38.89,16805,2549.546911,3569.365675,0,9210,21240,0,0,2664.46667,0,0,483
0,0,0,0,0,5419.73381,0,0,0,7650,11490,0,4033.748499,0,464
0,0,0,0,0,0,0,0,5640,8700,3900,0,587.1389561,0,464
0,0,0,0,0,1876.133085,0,0,30,4020,16620,0,6568.833407,0,464
0,0,0,0,0,934.758075,0,0,0,3060,13590,0,2864.019687,0,464
0,0,0,0,0,0,0,0,0,810,1050,0,0,0,464
0,0,0,0,0,15277.69739,0,0,3900,33540,37740,0,11613.87667,0,464
0,1.5,6.67,100000,2037.588388,3183.731856,0,12750,7770,0,0,2537.514798,0,0,464
0,0,0,0,0,0,90,0,1080,4770,1830,0,0,0,464
25,1,25,28747,3383.015668,2416.439763,0,0,1980,3390,0,809.2713479,0,0,464
11.11,1.2,20,29084,2867.996376,5257.993356,0,0,5070,330,0,908.0217687,0,0,464
0,0,0,0,0,9607.198828,0,0,6870,11340,8730,0,3527.147895,0,463
8,2,11.84,59211,76.96189802,89.63797534,2682270,156870,8730,0,0,22484.47201,182.447943,386.6813196,464
12.5,1.1,29.41,26923,542.0747469,12115.37059,0,3180,21930,44160,26310,2208.115587,16851.28212,149.1721641,464
0,1.5,50,0,670.6620358,670.6620358,0,0,3330,3210,1170,146.0681317,166.0880186,0,464
14.29,1.1,42.86,26674,2101.950557,4504.179765,0,330,8040,270,0,1106.309883,0,0,464
20,1.3,33.33,25000,996.5116501,6311.24045,0,0,0,4170,3660,172.7494955,1281.898718,0,465
14.29,1.1,37.5,26674,2157.423338,4045.168759,0,840,7230,1500,0,1159.282215,0,0,461
18.75,1.1,43.75,26674,2342.846428,5650.394327,0,1080,14250,3420,0,2339.431515,402.8952956,0,462
18.18,1.2,42.11,27052,2334.23303,5092.872065,0,5940,17160,1290,0,2583.822691,0,0,460
22.22,1.1,44.44,26674,2191.109265,5203.884505,0,1650,7770,0,0,1167.769157,0,0,464
25,1,33.33,25000,2861.041147,4768.401912,0,0,1410,4050,0,384.7801293,0,0,464
0,0,0,0,0,578.0200396,0,1650,7680,1830,2220,0,370.0918212,0,467
7.69,1.7,33.33,32795,724.8780816,5597.66963,0,1980,19410,16320,26490,2320.669908,17924.45108,0,460
0,1.7,0,109939,267.7584675,764.3287162,429120,51240,38610,13290,0,5757.243242,1342.100697,106.1266846,464
0,0,0,0,0,3411.768974,0,0,0,3300,11130,0,1571.517498,0,462
0,1.5,0,62500,291.7068066,10793.15185,0,0,5700,7500,4530,348.5960772,1917.841958,0,446
20,1,50,15000,462.5490594,3700.392475,0,0,7620,9270,5610,793.7072595,3039.660502,0,464
8.33,1.2,33.33,21429,2297.567873,4403.671757,0,0,6660,4710,2190,1079.923415,571.2134452,0,462
0,0,0,0,0,0,0,0,90,2220,600,0,0,0,464
0,1.2,25,15000,925.9047026,1234.539603,0,0,2550,3240,2610,108.9903033,304.2172578,0,461
16.67,1,50,15000,2532.392411,2972.808483,0,2250,21300,0,0,3269.698329,0,0,464
16.67,1,45.45,15000,2154.129842,3231.194763,0,5850,7830,600,0,1224.002168,0,0,464
16,1,50,16050,3105.753968,4371.061141,0,4830,17730,0,0,2672.925581,0,0,464
17.24,1,50,15000,2863.958224,4246.558747,0,0,25860,450,0,3888.865844,0,0,464
0,0,0,0,0,0,0,0,4530,600,0,809.9311727,0,0,464
0,0,0,0,0,0,0,0,2640,0,0,0,0,0,464
0,0,0,0,0,0,0,1140,2940,0,0,0,0,0,464
2.27,1.4,12.5,47992,927.6011025,1710.264533,900,34050,30540,20040,0,2135.997841,1389.942304,0,464
0,1.7,15.38,44360,2014.925172,2442.333542,0,17520,24840,0,0,5618.858194,0,0,464
0,1.9,16.67,57028,896.7112339,1394.884142,16980,31080,3840,0,0,3788.378787,243.2404502,0,464
6.98,1.2,25,7500,773.9379827,16252.69764,0,0,0,6360,6990,394.9847708,2051.221532,0,388
0,1.2,40,18542,3728.318678,3728.318678,0,0,0,3510,0,483.2577145,0,0,464
7.69,1.3,38.1,22683,7089.771771,5156.197651,0,0,5490,2580,0,2022.61056,0,0,464
12.5,1,0,7500,370.7622397,2780.716798,0,0,3090,6090,4770,0,1674.47016,0,459
17.33,1,48.76,15293,11388.40409,19233.74912,0,1800,19770,8970,120,0,6086.606091,0,456
0,0,0,0,0,0,0,0,270,7650,3540,0,0,0,464
0,0,0,0,0,9712.771037,0,0,30,6090,7800,0,1784.84098,0,454
0,0,0,0,0,2006.404355,0,0,0,3720,7890,0,2839.385167,0,464
0,0,0,0,0,0,0,0,0,30,12450,0,0,2060.912859,459
9.09,1.3,42.86,25000,1288.911227,9758.899292,0,0,4980,3960,5190,912.174179,2675.490876,0,460
5.71,1.3,38.71,21583,3568.236389,3182.481103,0,960,22650,3150,0,4899.986847,0,0,464
9.09,1.4,37.5,18750,950.085281,950.085281,0,0,5430,13530,8340,1284.667367,0,6935.403896,464
20,0.9,33.33,25000,4592.542285,8036.948999,0,0,7830,1290,0,2014.844221,0,0,464
17.65,0.9,30.77,25000,4085.883453,8444.159136,0,0,8670,780,0,1926.61156,0,0,464
0,0,0,0,0,0,0,0,9210,3420,390,0,0,0,464
0,0,0,0,0,8114.004872,0,900,5550,7380,2190,0,1793.555302,0,464
18.75,0.9,38.46,17157,2797.763321,5341.184522,0,0,3030,7170,0,994.2326765,0,0,464
17.65,1.6,33.33,26923,1121.657541,2033.004293,660,20040,10170,6120,0,2282.752489,779.3818847,0,464
5.26,1.5,6.9,38495,1948.25072,1694.131061,0,6180,24390,0,0,3810.479281,0,0,464
33.33,0,38.46,16738,694.5651552,843.4005455,0,17280,34800,0,0,0,0,0,464
25,1.2,20,18542,1177.380654,1345.57789,0,9210,6000,0,0,724.2553779,0,0,464
16.67,1.2,30.77,18542,3414.249321,4190.215075,0,7650,8880,420,0,2164.430505,0,0,464
7.69,2,13.33,62069,967.2728018,1991.444004,0,10530,52740,20250,7590,3313.443354,7846.194907,0,464
0,1,33.33,11250,1347.775816,673.8879082,0,1020,6630,0,0,820.9367163,0,0,464
4.35,1.7,38.89,29142,2708.258248,4664.222539,0,1080,15450,690,0,1982.09647,0,0,463
0,1.7,14.29,41302,2301.700671,2557.44519,0,6420,3660,0,0,1319.270028,0,0,464
0,0,0,0,0,874.7512845,0,1260,6750,10800,2010,0,1748.068144,296.981554,464
0,0,0,0,0,1820.731065,0,0,0,5430,7380,0,3464.507379,0,460
0,0,0,0,0,5392.642902,0,0,0,690,18030,0,5379.585257,0,484
0,1.4,11.11,37672,2668.325469,3780.127748,0,1980,8520,1140,0,1531.492292,0,0,464
0,1.3,0,30000,646.6021284,3017.476599,0,0,0,4710,7290,0,3238.873452,0,446
0,2,50,18542,1113.52998,2598.23662,0,0,0,3390,10530,663.9934478,2781.618068,0,454
7.14,1.6,20,29305,4067.525231,10982.31812,0,0,1500,4890,0,833.6987188,376.6564654,0,456
0,1.3,16.67,41302,3022.651585,3022.651585,0,0,6300,660,0,1447.392006,0,0,464
8.33,1.9,37.5,29226,3109.644629,5830.583679,0,930,5700,0,0,752.9307828,132.7636609,0,464
0,0,0,0,0,321.7157397,420,0,0,5070,2550,0,889.210668,0,463
14.29,1.4,40,25000,1467.637344,2348.21975,0,0,2730,3240,2850,879.6147258,515.474267,0,446
7.14,1.6,28.57,29226,3133.274502,5570.26578,0,0,5400,1980,0,1117.626909,261.4760446,0,464
0,0,0,0,0,1274.686916,0,0,0,0,5340,0,2474.8111,0,478
7.41,1.7,36.84,30904,3111.952742,5334.776129,0,1650,15720,0,0,2076.013059,0,0,464
3.45,1.6,26.67,26182,3321.692585,7266.20253,0,0,10110,2400,0,2095.706891,0,0,464
0,0,0,0,0,0,0,150,30,60,0,0,0,0,464
0,0,0,0,0,20874.28451,10380,19710,5730,270,0,0,0,0,464
5.88,1.6,28.57,35000,4476.333398,4103.305615,0,0,1410,5160,330,1458.470155,0,0,451
12.5,1.3,33.33,20587,6502.041348,11977.44459,0,930,3720,3000,0,1075.426085,518.6864174,0,464
0,1.6,25,26872,4102.47407,3170.0936,0,0,10140,3750,0,1507.07364,0,0,464
0,0,0,0,0,0,0,4710,8100,2130,0,0,0,0,464
0,1.8,25,25000,2897.16773,3219.075255,0,870,6540,720,0,1067.080986,0,0,464
0,0,0,0,0,0,0,0,690,480,0,0,0,0,464
1.32,1.6,10.42,41728,771.058325,745.3563809,21270,54570,95370,18270,12120,11810.92836,469.5462108,657.426499,464
1.76,1.6,19.61,41889,1138.113719,6559.129064,22530,144900,169710,141120,40890,9789.205699,27902.36587,0,464
0,1.6,8.33,40973,998.9785994,2064.555772,9810,14580,11850,2400,390,1843.479227,1048.555763,0,464
25,0,38.46,18873,828.8190216,2210.184058,0,900,16650,1230,0,0,0,0,464
12.5,1,28.57,31967,3413.21647,3568.362673,0,2790,11520,2220,0,2656.344576,0,0,487
13.04,0.9,27.78,31942,4597.971193,3488.116078,0,0,13560,2790,0,2863.205684,183.9534328,0,464
16.67,1.2,30.77,18542,3986.32555,4892.30863,0,0,10920,3450,0,2173.337029,0,0,450
18.52,0.8,54.05,14167,4275.676498,5879.055185,0,2730,20400,5880,0,5170.108846,0,0,464
0,1.6,5.56,80172,3621.017346,5431.526019,0,750,14100,930,0,3364.980225,0,0,464
11.11,1.2,25,29084,1519.907396,4255.74071,0,4560,3990,0,0,579.121457,0,342.1600429,464
8.33,1.2,31.58,25000,3094.837944,4923.605821,0,1980,13020,3420,0,2252.183632,204.3938298,0,472
10,1.1,37.5,25000,2383.287746,3707.336494,0,1500,7200,1050,0,987.676656,0,89.39928932,465
13.33,0.9,23.08,29355,4858.006768,4858.006768,0,0,3240,5370,0,1601.618948,145.5069638,0,464
16.67,1,25,18542,2491.358698,2179.938861,0,0,5670,2520,0,1523.204746,796.8949491,0,464
13.04,1,26.67,29167,3555.655075,6400.179136,0,0,5820,5070,0,2074.854681,290.5762385,0,464
0,0,0,0,0,142.3674356,68370,20790,50370,69240,100560,0,71509.87262,9476.857645,464
0,0,0,0,0,0,0,0,870,5880,12510,0,957.1722818,0,466
20,1,20,25000,1723.823296,1723.823296,0,0,6720,780,0,891.4332208,0,0,464
0,1.3,33.33,25000,4151.870356,2491.122213,0,0,2880,3300,0,1084.099277,0,0,465
0,1.6,28.57,26797,2239.481005,1425.124276,0,0,8370,4230,90,1714.869061,246.6287099,49.38451963,466
0,0,0,0,0,48948.50469,0,0,210,6180,7440,0,2293.488569,0,464
25,0.8,50,15000,1101.56899,1652.353485,0,0,6900,7080,120,1220.785776,217.608203,0,464
0,0,0,0,0,0,0,4950,29640,19290,4830,0,5256.308011,0,464
1.33,1.8,4.88,71519,3372.174957,1348.869983,0,19740,22500,0,0,7545.700927,0,0,464
0,0,0,0,0,0,0,690,1170,0,0,0,0,0,464
0,2.3,14.29,50000,4523.037376,3015.358251,0,180,4950,0,0,1329.231887,0,0,464
0,0,0,0,0,0,540,9150,1080,0,0,0,0,0,464
0,0,0,0,0,0,0,30,720,390,0,0,0,0,464
0,1.5,20,22452,4482.730134,4482.730134,0,0,5400,420,0,782.318238,0,0,464
0,1.6,25,29226,3576.243911,5006.741475,0,0,9750,1080,0,1584.378369,0,0,464
10,1.1,28.57,25000,3743.201449,5080.059109,0,0,9570,150,0,1791.281823,0,0,464
0,1.5,26.67,29226,4678.70893,11540.81536,0,60,4440,3810,0,2010.392237,0,0,464
0,1.6,25,26923,5184.632509,6318.77087,0,0,6720,9270,0,3990.383566,0,0,464
0,1.5,26.67,29226,3671.722484,3824.710921,0,0,12660,4230,0,3235.857661,0,143.5205284,464
10,1.3,40,21552,1831.016671,2330.384854,0,0,6120,9420,0,1959.760472,0,0,468
11.11,1.2,35,23191,3731.102859,4409.485197,0,1080,7530,6690,0,3004.690356,0,0,464
9.09,1.3,36.84,25000,3459.324292,5826.230387,0,0,10830,3390,0,2995.618414,0,0,467
11.76,1.3,35.71,25000,3533.881968,4649.844695,0,750,8490,4740,0,2749.207326,285.6059097,169.2761055,464
11.76,1.3,28.57,25000,2447.828335,8392.554291,0,0,2550,4890,0,981.0163571,0,0,464
6.25,1.7,16.67,50000,1081.244002,1513.741603,1080,26580,8130,0,0,2922.200781,216.7817232,0,464
0,1,0,0,132.0950967,10303.41754,0,0,8190,9900,1590,0,1045.718999,0,462
0,0,0,0,0,1968.403858,0,0,0,9210,7860,0,3366.486585,0,464
0,2.3,0,200001,72.84876209,72.84876209,96990,9420,0,0,0,1392.504604,0,0,464
0,1.8,20,87500,857.5410369,857.5410369,0,6780,5280,0,0,700.5151241,0,0,464
0,1.6,14.29,37916,1647.530732,2162.384085,0,12780,12240,0,0,2249.631999,0,0,464
0,0,0,0,0,0,210,450,5820,1980,0,0,0,0,464
0,2.2,0,60000,1060.458904,1060.458904,0,7350,4770,0,0,1677.544556,0,0,464
0,2.5,0,0,540.441424,270.220712,0,3540,6000,0,0,486.4545223,0,0,464
0,1.6,10,35000,965.0396906,965.0396906,0,23520,15930,840,30,1615.629146,999.0365124,0,464
0,0,0,0,0,0,0,840,2070,1200,0,0,0,0,464
0,0,0,0,0,0,0,180,7170,3270,0,0,0,0,464
0,2.1,0,88639,1166.087455,1013.989091,0,35340,15840,0,0,5156.517351,0,0,464
0,2.1,0,93538,832.6381808,1512.342818,28620,64080,29760,19980,10050,6349.314656,2889.497348,0,480
0,0,0,0,0,0,2880,5610,11490,7200,2910,0,0,0,464
0,1.6,10,42522,7842.309582,9149.36118,0,570,6660,750,0,1555.311177,0,0,464
5.26,1.8,5.56,50000,928.8607399,812.7531474,0,21780,23010,0,0,4417.996269,0,0,464
4.17,1.8,5.88,54361,1360.190949,1511.323277,0,16200,18090,0,0,3631.374786,0,0,464
0,1.9,12.5,54361,316.1506126,6481.087557,0,31620,15630,29700,4950,2021.631554,6731.359484,0,464
5.26,1.5,15.38,43660,1326.060445,1326.060445,0,20160,7140,0,0,1925.986152,0,0,464
6.67,1.5,12.5,37489,1653.491238,2480.236857,0,7770,4740,0,0,1028.25328,0,0,464
0,1.5,25,41089,764.0824612,764.0824612,0,6900,6000,630,60,479.6510145,193.657647,0,464
3.33,1.5,17.39,41023,1866.213108,1716.916059,0,13590,21180,0,0,3117.562449,0,0,464
0,2,0,68533,1183.082996,3441.695989,0,3720,13080,3030,4290,1516.094813,927.7163523,0,472
0,1.8,12.9,60000,1114.089836,1904.734236,0,39090,32340,900,0,7003.289249,0,0,464
0,0,0,0,0,0,2880,2280,930,0,0,0,0,0,464
10.53,1.9,13.64,55886,820.0608377,1428.817656,34320,333000,145620,1800,0,37278.60343,2025.196908,0,464
0,1.5,50,28747,3023.644293,2267.73322,0,270,2700,510,0,453.8240814,0,0,464
0,1.7,0,66667,4265.385814,2132.692907,0,1260,3600,0,0,1055.513078,0,0,464
0,0,0,0,0,1830.781,0,0,600,6420,0,0,566.9730678,456.6452243,464
0,0,0,0,0,0,0,0,150,2580,0,0,0,0,451
0,0,0,0,0,92589.48733,0,3090,12510,11430,1710,0,6876.606278,0,394
0,0,0,0,0,6939.739567,0,0,30,2880,1200,0,0,79.2219111,505
8.33,1.4,36.36,29389,3786.730059,4369.303914,0,0,1380,6420,1050,1459.064622,480.4129165,0,464
