2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,Household_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,PrimaryLengthMeters,SecondaryLengthMeters,TertiaryLengthMeters,WalkingLengthMeters,Pri_LengthMetersHalf,Ridership
2.63,1.6,5.26,60495,6029.377725,4898.869401,,,300,8760,4650,4383.265085,,,,,646.3180602,82.36003281,,466
3.85,1.6,30,42985,1124.580111,1420.522245,,17910,15420,6960,3420,2845.803017,2260.473046,,,,1065.308345,,,464
5.26,1.6,20,29305,6431.757046,4753.907382,,,4680,4530,,1279.099887,,323.820773,,125.1227766,514.9471807,,,464
5.08,1.6,23.81,31928,3434.109323,3712.55062,,2730,13170,11670,450,3940.349462,,233.2723222,202.3293435,269.9583596,589.8502455,,202.3293435,464
0,1.6,14.29,41302,815.5932226,8155.932226,,5190,7860,5220,900,367.5752356,1119.322677,133.1466287,,,868.8536869,,,454
6.06,1.6,21.88,29305,3396.671337,1464.082473,,30870,11040,2190,,3305.072741,,,,,1446.17247,,,464
0,1.6,20,29084,1492.01042,1989.347227,,3270,6210,900,,526.5290185,,,,,749.9982963,,,464
0,1.6,0,50000,189.954512,358.802967,42480,63960,14880,1380,,2892.01547,319.03862,,181.6280673,,1207.555259,,181.6280673,464
0,1.6,26.47,67053,1758.335637,982.5993267,11970,23760,14400,,,1251.630362,,,550.258555,,451.2175753,,550.258555,463
6.25,1.6,18.18,31204,502.2274992,455.1436712,50700,26250,52410,25530,10170,3138.503394,5065.553962,2926.047569,2099.026063,,276.5154517,1769.973785,2099.026063,464
0,1.6,30.43,52156,258.8730619,501.5665574,417120,172470,39990,9630,1260,11669.63556,1991.824956,307.7369589,,283.2232947,3094.710446,,,464
0,1.6,14.29,35000,1599.04675,1119.332725,,3900,12330,,,2800.094349,,,,,614.6277949,,,464
0,1.6,20,29305,4115.395318,1870.634235,,,3810,3090,,1828.401207,,,,,401.1645802,,,464
6.25,1.6,17.39,36934,3158.051537,3463.669428,,10530,14820,,,3601.63485,,,,,679.1429621,,,464
2.33,1.6,29.55,43022,15548.47607,7926.674076,,,5820,2730,,,2174.767688,,,,232.5023619,,,464
6.25,1.6,28.57,35000,4061.749427,4430.999375,,,3360,3660,,1454.174172,163.752878,,,,436.8236631,,,464
0,1.6,23.08,25000,3810.180947,3572.044638,,,5760,5130,,1964.281247,,,,,644.3888668,,,464
0,1.6,23.08,25000,3714.460232,5200.244325,,,8550,1950,,1971.020322,,,,,664.9384746,,,464
9.09,1.6,37.5,31942,1715.159165,2982.885505,,29130,4710,1080,,4054.424128,,,,,768.6253114,,,464
0,1.6,7.14,37593,797.9082982,691.5205251,11070,35010,2520,,,3203.08284,,,,,1445.633541,,,464
0,1.6,40,29084,588.8374536,824.372435,,4530,13950,3330,270,3998.458811,340.061216,,,373.3661034,455.7230826,,,464
0,1.6,20,29084,3564.538802,5940.898003,,,4110,,,850.2697991,,,,,322.643723,,,464
10.14,1.6,21.62,36527,1886.251967,2632.893371,,47730,18060,,,6074.400538,,,,,1453.72717,,,464
1.3,1.6,9.47,42463,17124.44085,17583.13123,,2820,3540,10590,,3358.657531,,,,,680.3233933,,,464
0,1.6,4.57,37536,878.3563639,654.1925002,222570,244410,83940,13230,2070,16857.02167,4070.559447,,,,4062.662582,,,464
0,1.6,0,35000,2530.512975,2108.760812,,900,11370,,,1389.452577,,,119.4389932,,374.913878,,119.4389932,464
10.53,1.6,40,35000,2274.288962,3460.874507,,12030,14160,,,2417.671996,,,,,961.9837362,,,464
7.14,1.6,36.84,41585,2368.157856,4262.684141,,6210,10140,,,1339.005388,,76.89424168,,,733.7848881,,,464
0.56,1.6,15.34,30544,3861.596629,2734.527756,,75450,50070,12870,1980,11446.65101,1012.593144,155.1802227,,547.4136239,2189.33219,,,464
0,1.6,6.98,35972,765.3998015,802.7363772,134820,108690,30930,3240,,7487.589835,,,925.2189892,,3356.91189,,925.2189892,505
0,1.6,9.52,37734,9942.265248,7310.489153,,2010,3210,3660,,765.9801794,458.1033788,,153.3045606,,140.5041526,144.3889062,153.3045606,464
0,1.6,16.13,30253,2955.27777,1818.632474,,38160,5850,1260,240,2443.484954,,164.644179,,74.06280953,989.0780641,,,435
0,1.6,5.26,38153,1634.183874,1847.338293,,24780,11670,,,3064.757132,,,,,1044.834179,,,464
4.55,1.6,27.78,38889,1293.169869,1633.477729,,31200,6840,,,2652.226195,443.6101031,251.2107739,,65.39757811,994.7600006,,,472
0,1.6,18.18,31872,2392.07129,3075.52023,,180,15000,90,,2277.63324,,,,,653.3807993,,,449
0,1.6,7.69,40973,1316.994851,1222.92379,,13620,13980,,,3919.144034,,,,,882.500657,,,464
4.17,1.6,9.52,39468,1023.27257,2319.417826,,4710,33990,25590,11640,3317.5525,7559.221053,,639.2808726,,996.8106455,1143.590306,639.2808726,467
3.12,1.6,10.96,35289,1862.459533,1782.867246,,57810,91530,13080,150,21270.52293,,,,221.90169,2984.004258,66.60576294,,464
8,1.6,37.84,33394,629.3133213,1075.922775,53460,60570,13470,,,6747.243529,624.262755,,,,1613.613873,,,464
15.38,1.6,33.33,29305,2524.277247,3245.499317,,1260,11370,1740,,1558.303894,924.1540299,,,,657.1609326,,,464
14.29,1.6,40,26872,2680.263007,4288.420811,,900,11370,2220,,1420.325331,,,,,721.0434074,,,464
7.69,1.6,28.57,29226,2280.177491,8436.656716,,,5310,4860,1200,1180.447959,826.4557878,,,,674.4596109,,,464
10,1.6,33.33,42500,2721.365903,5442.731806,,,8550,,,1301.106541,,,,,353.5630931,,,368
0,1.6,31.25,41089,1626.202546,1084.135031,,17340,6570,,,1829.804152,,,,,773.2133091,,,464
6.1,1.6,21.43,28349,2335.691938,2784.863464,5940,29580,21900,270,,6214.641499,,,,449.4473412,967.8690327,,,464
0,1.6,0,85912,2417.751382,2763.144437,,570,6900,,,1665.704168,,,,,388.918853,,,464
4.35,1.6,20,36872,4072.751512,4998.376855,,,6840,7170,,2319.875148,1024.128921,,,,508.4925135,19.42127198,,464
10,1.6,33.33,31741,1411.006549,2194.899075,,7320,9150,,,1585.971255,,,,,592.6388756,,,464
6.25,1.6,22.22,35000,1245.71758,1811.952844,,15420,7530,,,1208.600209,,,,,1039.811554,,,464
10.53,1.6,21.43,36235,2189.416211,2408.357833,,11430,12030,240,,2677.433774,159.5724357,,,,890.7628652,,,464
7.14,1.6,10.53,46026,2053.619355,1749.379451,,24240,9870,,,3563.557114,,81.88246048,,,1004.171106,,,464
0,1.6,32,37281,385.0009935,2869.17407,,48210,91350,83580,59310,3144.788266,17020.51548,1507.755796,,699.9016619,1666.720586,,,464
16.67,1.6,37.5,23125,3052.125221,3770.272332,,,12270,2190,,1784.145102,,,,,723.4207385,,,464
3.23,1.6,26.32,29084,1967.849556,3309.565162,,11790,17130,,,2941.511448,,,,,1046.316782,,,464
8.33,1.6,25,29167,2017.783287,2172.997386,,4650,11310,750,,1823.936439,,,,,776.6426013,,,464
0,1.6,0,51345,633.2699095,492.543263,,34080,2850,,,2314.805539,,,,,782.137716,,,464
0,1.6,30.2,52221,373.579944,629.7024383,827580,587580,158520,10560,,27847.29548,12430.69101,276.3792566,,,6600.721067,,,464
3.12,1.6,12.5,36805,2629.984892,4675.528697,,4530,4560,8670,,2491.126205,,,,,627.8247347,,,464
3.57,1.6,25,29142,3385.945982,5482.007781,,900,14850,390,,2518.838853,,151.1321195,,,763.1471728,,,464
0,1.6,28.57,29226,2312.583162,3303.690232,,,5700,2130,,874.8862178,224.3514969,,,,598.1360814,,,464
7.14,1.6,20,29084,1841.663247,4911.101991,,,7680,720,,664.5526608,460.4596184,,,,403.6862655,,,464
5.56,1.6,8.33,46601,9.856162774,164.4747163,3167160,741930,215220,63180,16500,1677.188104,12729.78928,8128.9073,,634.8677621,4048.888949,2335.504097,,464
0,1.6,12.5,45079,2824.157768,3953.820876,,,5280,3810,,1966.526089,,,,243.1717741,213.541123,260.5706842,,464
4.17,1.6,12.5,46520,1305.755936,1832.850075,,114240,61800,32850,7380,8465.27862,12298.10693,,,,3070.827598,,,464
4.17,1.6,29.17,36575,547.065666,764.7754718,124650,172020,90180,66840,10350,22357.70702,,,,,2192.611716,1951.199507,,464
4.35,1.6,27.78,27612,2699.838613,3169.375763,,5880,15510,660,,3099.030325,337.7827681,,,,850.6297217,,,464
0,1.6,10,35000,2700.830143,1200.368952,870,9540,13290,2160,,1560.992712,,,274.4088027,43.75994594,,,274.4088027,464
6.06,1.6,21.62,29278,793.491722,901.6951387,22410,84420,36930,,,12251.18555,286.7897099,,,22.48665651,2253.252808,11.52235617,,464
0,1.6,12.5,50000,2782.49183,834.7475491,,1260,7590,480,,1623.065647,,430.1426584,,,577.7376066,,,464
0,1.6,40,29084,1380.090056,1932.126078,,2100,7260,,,664.3171764,,,,,413.8263671,,,464
4,1.6,30.43,35000,1617.985762,1617.985762,900,44250,1410,,,2615.556545,,,,,1388.76255,,,464
0,1.6,23.08,25000,3306.395937,3306.395937,,,6810,6390,120,2020.46698,389.8749529,,199.9059233,,517.9374343,,199.9059233,464
0,1.6,25,26872,4765.567336,7364.967701,,30,4860,1140,,1060.74744,,,,,386.7382169,,,464
4.35,1.6,13.33,29270,3350.379124,5389.74033,,60,7920,8010,1770,2467.081364,765.7939918,,138.5907164,,667.2660283,,138.5907164,464
0,1.6,23.08,25000,3900.930448,4632.354908,,,6240,4290,,1736.73381,,,,,616.7739725,,,464
0,1.6,17.65,30942,1598.19525,1737.16875,,18600,17040,1740,,2478.436353,646.3608871,,,,806.1510542,,,464
4.55,1.6,9.09,35000,1524.635716,1604.879701,,19050,13170,,,3564.685264,,,,,981.0474126,,,464
3.23,1.6,12.5,36335,1719.465597,1785.598889,,13500,25650,30,,6562.762979,,,,,1105.89674,,,462
4,1.6,22.22,29226,2911.240717,10286.38387,,,60,7530,5790,902.8323105,2937.233386,,225.0491083,131.0912903,317.125433,,225.0491083,463
6.25,1.6,11.11,37860,1407.221325,1313.40657,,14550,13110,,,3835.303822,,,,,847.4798882,,,464
7.69,1.6,28.57,36757,1711.377187,2167.744437,,10830,11850,,,2477.238766,,,,193.110417,502.3710022,,,449
0,1.6,28.57,35000,44.55731597,51.41228766,643830,94200,12750,4140,960,2602.38812,,,,208.7153556,2604.920197,2461.750983,,439
6.82,1.6,22.22,29809,1154.068502,1113.57487,111360,119700,24180,510,,10137.80238,,,,,2695.177098,,,659
5.56,1.6,21.74,31021,1171.146231,1845.442545,,51390,17400,2910,1230,5238.152782,614.52023,,222.2927071,,1398.338665,,222.2927071,464
0,1.6,27.78,26214,3380.073177,4506.764236,,,8340,5430,,2997.565892,,,,,711.9289267,,,446
0,1.6,20,25000,2074.799763,2074.799763,,2820,4680,,,650.0028895,,,,,442.7329897,,,464
4.69,1.6,27.45,35000,462.0112708,743.9164529,196440,114270,19950,,,9012.455543,,,,404.2586769,2686.05884,,,568
5.56,1.6,13.33,41089,2062.726048,2836.248317,,9840,10290,,,2328.505638,,,,,693.5453481,,,464
0,1.6,28.57,31741,1359.585742,1359.585742,,6990,10110,,,1644.41592,,,,,797.2533204,,,464
6.12,1.6,27.27,35550,2288.036292,3797.166612,,33240,17280,2190,450,5567.830527,335.6198022,,,719.3382349,697.1770151,,,464
10,1.6,27.27,31741,1756.517391,2195.646738,,9030,8760,,,2028.992716,,,,,684.3461408,,,464
7.69,1.6,30.77,36757,1766.003319,2396.718791,,9180,11370,,,2561.150797,,,,,709.240105,,,464
5.88,1.6,13.33,41089,1735.901759,2042.237363,,17940,7500,,,2734.601581,,,,,850.1239595,,,464
0,1.6,0,51352,2394.949199,2844.002173,,2400,6090,8760,,3087.594599,,,,,719.042627,,,464
2.44,1.6,15.15,41595,301.0979716,563.7579043,204270,94170,62490,26820,16680,11159.78211,7031.766443,,919.6669812,450.2433391,2352.161093,22.1849696,919.6669812,464
0,1.6,0,85714,1197.610782,1796.416172,,14340,3000,,,2482.523192,,,,,668.5972895,55.41119382,,464
0,1.6,20,50000,1732.099235,989.7709914,,3300,17640,,,2844.169202,,,,,778.5896177,,,464
4.17,1.6,14.58,52797,1695.133138,1958.820515,,29070,39660,,,9601.463249,385.4180381,,,,1575.684532,,,438
5.26,1.6,22.22,31967,2398.631973,1399.201984,,16770,9090,,,3402.658201,,,,,936.5498971,105.3049181,,464
5.73,1.6,7.69,44954,888.5671803,1363.491018,68100,156120,90360,20070,3600,19141.00092,5940.422866,317.1777757,,253.6831151,3971.424915,,,464
9.68,1.6,21.05,37074,2161.46866,2819.306948,,20880,5760,900,,3564.816549,,,,,899.0245698,,,446
9.29,1.6,22.78,36975,1547.918168,2043.853115,,102780,64860,4530,,16276.11414,,229.6293907,,,2775.642511,,,441
0,1.6,9.09,54545,990.500229,990.500229,,16800,12030,,,2692.281761,,,,,750.2803584,,,453
3.23,1.6,7.14,60261,961.541423,1057.695565,,30840,21420,900,750,5549.338577,,,,,1202.665783,,,464
0,1.6,0,36805,661.2057459,1369.640474,20460,42480,21420,16920,8520,1565.954675,6206.687912,155.3340272,,285.0267798,1526.855087,,,464
3.7,1.6,13.64,46791,4268.53361,2055.219886,,6660,9630,,,2355.475821,313.3991765,,,,686.0167194,,,463
5.56,1.6,22.73,31021,1625.20179,1625.20179,2730,31770,13200,,,4702.015906,,,,,1168.086515,31.78634525,,464
2.94,1.6,10.71,36405,766.556335,2131.984807,,32130,52020,8820,15360,7618.148452,5563.172317,,,,1702.261627,106.254925,,464
7.14,1.6,0,86037,894.1113589,1564.694878,,34410,300,,,2641.127258,,,,,997.0412067,,,457
2.04,1.6,0,35913,135.0426748,646.1719385,1308300,286290,98730,73560,16860,13196.21341,11616.09054,11522.25212,,,5371.295143,728.9459148,,464
0,1.6,0,35000,42.80304105,181.283468,978480,37500,12510,,,2855.03652,23.34859131,,,,2248.488001,,,472
0,1.6,0,35000,167.2615792,702.4986325,23130,14940,19170,19260,750,5580.609954,482.6905197,,,598.3911882,170.7844172,,,464
9.76,1.6,38.98,35000,976.1684248,1273.982521,24930,104640,25290,1830,,6385.987356,479.643997,,,,2434.175785,,,464
3.7,1.6,15,50000,782.0099976,1258.016083,2010,50970,22170,1050,,5737.275832,134.5092095,,,,1350.753674,,,464
2.94,1.6,12.68,35000,160.5639607,4234.63265,275790,221850,268230,298470,274800,17558.39501,119474.108,12300.99816,2233.449916,,6499.539996,,2233.449916,464
3.57,1.6,15,38073,242.7880592,312.1560761,208140,63840,24300,2340,,8504.41233,,,708.828368,260.0784109,2034.477786,,708.828368,464
0,1.6,10,41420,2980.808735,894.2426204,,6030,2580,,,952.311946,,,,,488.5712001,,,464
6.9,1.6,22.22,31967,2468.544191,2361.216182,,3240,20010,840,,3308.631893,,,,293.1258003,494.9812113,,,464
2.63,1.6,11.11,35000,1121.498826,947.043453,16170,49170,37410,1050,,6938.502421,,,,,1357.151537,147.9176929,,464
0,1.6,29.17,69497,661.2784487,629.7889988,,71460,9510,900,,4488.810993,,,,,1292.150963,,,464
9.23,1.6,22,37223,1553.744345,1578.0216,,69090,37740,,,10023.06995,259.45489,,,,2412.460914,,,464
12.5,1.6,21.43,36235,1823.398471,1620.798641,,18300,7170,,,2137.529219,,,,,827.5165467,,,464
0,1.6,26.99,69561,115.337545,133.0170227,2625630,357240,87630,6090,,24186.23198,1717.641228,788.4271424,1186.089711,,7540.309153,649.3020827,1186.089711,464
1.61,1.6,4.76,47827,967.3782474,1784.880992,68970,53340,46950,19530,1650,13772.30704,3701.515864,,,,1122.126531,,,464
0,1.6,10,45195,749.5688639,1499.137728,,34350,3120,690,,2048.054902,,,,439.4673013,772.6616668,137.5697992,,464
0,1.6,20,40901,1330.195777,1477.995308,,12330,5250,,,1432.613624,,,,,863.4575824,,,464
0,1.6,0,86037,1459.063325,2387.558169,,17670,1800,,,2557.317005,,,,,672.4276889,,,464
1,1.6,10.2,42276,9766.39162,12207.98952,,60,9990,4800,,3798.485113,,,,,652.1633886,,,464
0,1.6,14.29,41302,1877.957651,3487.635638,,5940,3690,,,911.1044474,432.4934545,,,,343.2195023,,,464
0,1.6,21.05,38987,10535.26789,8528.550199,,,2670,2490,,,976.2184504,,,,349.2911695,,,464
0,1.6,20,29084,281.1720641,337.4064769,15900,30270,,,,890.8008697,,,,,1362.816096,73.80147572,,464
2.17,1.6,7.5,38606,2323.468494,1765.836055,,12990,42780,,,7957.359697,,70.22929725,,,1368.767751,,,464
4.55,1.6,10,36335,1217.003579,912.7526845,,27150,24060,,,5368.509642,,30.79903765,,,1093.165071,,,464
0,1.6,20,35000,786.9634588,393.4817294,,18090,1620,,,645.9603631,,,,,715.2463046,,,483
0,1.6,22.22,50000,2364.321862,2206.700405,,1770,14700,,,1987.499067,,,,226.2829706,427.3006218,,,464
7.69,1.6,22.22,22452,1527.150817,1679.865899,660,14940,1380,,,1413.756202,273.5037258,77.39969495,,,823.3385451,,,464
4.55,1.6,13.46,45901,2356.66776,1488.421743,,47160,12600,3120,,6259.129971,179.7079435,277.7535578,,,1555.926659,,,464
12.5,1.6,40,29084,331.5647151,331.5647151,1080,33660,12240,,,3676.772779,,,,,970.3001396,,,464
0,1.6,0,51991,1497.878655,1310.643824,,6180,7770,,,1328.844329,,,,,532.5734219,43.36590856,,464
0,1.6,14.29,37489,785.3542677,1009.741201,,7530,9240,6270,,1382.015002,,,297.9232996,,432.1982838,,297.9232996,464
3.45,1.6,0,52364,1511.65475,1088.39142,,21300,21660,,,4268.656576,,79.64101109,,,1073.205671,,,464
1.45,1.6,14.55,30541,1835.477803,2045.246695,,43050,29280,14220,12300,5279.728512,5384.370822,,,343.9462233,1623.162544,,,464
0,1.6,26.67,41089,1623.974601,866.119787,,18600,4110,1230,,2124.639962,,129.283289,,,934.1637462,,,465
11.11,1.6,14.29,31621,1722.03188,2460.045543,,1200,9390,,,1749.297246,,,,,474.309929,,,464
1.18,1.6,20.31,41348,254.802285,1362.638307,95850,373050,126180,53550,52380,9765.35858,12896.96539,2346.248488,1666.724079,255.5426701,3100.034218,,1666.724079,464
0,1.6,8.2,36067,1327.520039,1291.641119,18540,89400,35190,1170,,9145.329151,,114.0368526,,,2830.366262,,,464
2.7,1.6,20,39054,1447.27207,1768.888085,,21750,26520,,,4732.321034,,,,,1247.984935,,,448
0,1.6,19.44,41356,30486.69389,25281.64859,,,240,3210,,1313.42143,,,,,,,,463
0,1.6,7.84,35589,393.6412821,452.6874744,173580,142050,61140,17820,30,10706.25577,222.6342123,,2128.966796,,2920.974608,48.97569154,2128.966796,464
3.64,1.6,0,80000,1285.248551,9237.723963,4350,8610,13560,5580,,,2050.571883,,,,1014.538585,582.9691299,,463
7.69,1.6,0,80000,2838.853478,3311.995724,,14730,1650,,,1794.949424,,,,,706.433888,,,464
0,1.6,0,86037,1271.81141,2034.898256,,17130,3180,,,1941.480393,442.5853411,,,,771.9858835,,,464
6.25,1.6,0,80000,1257.819122,1849.734003,8160,24840,750,,,4021.654953,,,,,927.0000974,,,464
3.3,1.6,13.79,43116,506.8287351,783.2807724,228000,143850,21510,,,15073.35106,,,,1010.948139,2773.276121,,,464
1.14,1.6,4.98,45215,3784.99883,3206.594183,6390,89160,120150,39300,,31459.83491,,,,,2671.689615,1320.535313,,464
0,1.6,12.5,35000,1845.648878,1291.954214,2190,11910,,,,548.798742,,,,,520.5086685,302.0629534,,464
0,1.6,7.5,40154,2294.327343,2240.970893,,14940,33630,,,6320.789492,,,,,1220.087372,95.12923714,,464
0,1.6,3.57,45308,82.97699496,88.50879463,773580,113220,44460,5310,,8028.255379,,,3098.316636,1906.227132,540.6645174,,3098.316636,464
0,1.6,10,41547,137.8994682,112.0433179,264510,28860,7050,,,3096.926992,,,,884.3285924,483.2617055,,,464
0,1.6,14.29,35000,813.3415475,976.009857,750,20370,10680,,,1293.893481,483.3912796,,740.2555537,,940.2560922,,740.2555537,464
0,1.6,11.76,32855,396.8827622,793.7655244,61020,13380,72480,16440,,2427.317641,3333.134927,,1261.035568,,1543.053147,,1261.035568,464
0,1.6,0,54389,1077.91753,718.6116864,,11700,2760,,,1177.464528,,,,,537.0363345,,,464
4.35,1.6,0,51991,1540.094942,1026.729961,,25440,10020,,,3772.272026,,,,,1138.27893,31.71165512,,464
3.85,1.6,0,52558,1199.967233,1938.408607,,18870,9120,,,2195.012092,170.4119027,,,,930.0536233,,,464
3.03,1.6,14.86,41610,3537.157347,4542.81973,3630,15930,27750,25290,2130,3626.836729,594.9413039,203.3131321,1353.224053,,1431.410884,,1353.224053,464
20,1.6,37.5,29305,2652.627105,3134.922943,,1320,8580,810,,1614.607761,,,,,406.9008881,,,464
10,1.6,36.67,35000,1859.194493,2616.644101,,27630,9120,900,,3938.708518,,,,,903.5075814,,,464
0,1.6,12.5,45079,683.865536,932.5439128,3030,35100,2520,1080,,1577.332426,55.88123289,,,,604.3771572,,,464
0,1.6,0,37489,552.4816865,483.4214757,11460,22560,3480,,,2270.244043,,,,,902.119138,,,464
2.27,1.6,0,52279,1475.661051,1237.651204,,31530,22860,,,5112.748759,,,,,1346.908835,,,464
0,1.6,28.57,60000,1257.402422,1257.402422,,810,9360,,,1077.631376,,,,,401.4025117,,,464
0,1.6,9.09,55627,836.7781763,1087.811629,,22590,8460,,,3227.979204,,,,,775.1599787,,,464
0,1.6,0,85357,523.5447664,698.0596886,,28560,1110,,,2151.368281,,,,,840.7104229,,,464
6.67,1.6,0,80071,1008.074983,1400.104143,4380,39570,2310,,,3886.437724,,,,,1577.353439,,,464
0,1.6,9.09,39362,1224.519703,1275.541357,,26310,17190,3630,3690,3876.061563,1144.664394,,186.4300112,,979.3630332,79.47875569,186.4300112,464
15.33,1.6,36.84,25729,274.4071403,823.2214209,637740,165030,215160,93630,59130,16282.65436,17330.09508,1125.350643,42.23001521,609.13701,4048.460005,,42.23001521,464
1.76,1.6,0,36782,552.9260196,784.09283,560370,131160,132150,1800,,29645.78834,531.5586138,,,,4809.260245,,,462
5.16,1.6,27.9,35852,481.4552704,668.7851392,897990,417150,150660,10980,2400,36955.84669,3097.648682,261.3635984,,2052.036075,6709.664813,59.66587853,,464
2.9,1.6,9.38,35660,1026.240881,1235.677795,,69420,40770,10470,2880,9835.228923,1104.306807,,168.5373392,,2409.50033,,168.5373392,464
3.57,1.6,7.14,35000,2300.591388,2400.617101,,11940,13950,,,3510.753794,,,,,957.9870307,,,467
11.11,1.6,20,28747,951.4060823,7230.686225,,,5460,5340,2790,1370.34939,246.0698641,,136.2621066,,457.5571047,,136.2621066,464
0,1.6,20,41368,1395.021477,1477.081564,,660,24420,6330,150,2420.078786,2066.587971,,,163.3307198,840.0935259,,,464
2.63,1.6,20,41395,1420.156482,1380.707691,,31830,33630,270,,4996.47405,298.8735355,,,286.2328767,1126.729761,,,464
0,1.6,25,41302,1279.329106,1119.412967,,5790,10320,,,1692.855032,,,,,700.253094,,,464
3.23,1.6,6.06,57441,7238.909219,3619.454609,,,120,8610,1350,3206.262487,,,,,656.2145477,,,464
0,1.6,7.69,60675,2507.308216,1253.654108,,,5100,5190,,1898.433474,640.0286677,,,,599.1607581,,,464
8,1.6,22.22,29305,2354.172002,6420.469097,,1200,9240,1800,,2304.505938,321.7692692,,,,492.4100036,,,464
0,1.6,25,29305,2694.093413,734.752749,,330,7080,3120,,417.8772291,953.4408792,,,,534.1118293,,,464
0,1.6,14.29,41302,2134.316539,2490.035962,,960,6330,,,598.6755761,145.7137008,,,,450.1535784,,,464
5.26,1.6,12.5,41089,1211.474702,1442.231788,6510,29040,5490,2280,1500,3056.812186,393.3775832,80.6814803,,628.7806992,544.3534323,,,464
5.38,1.6,27.19,36106,330.2634609,589.5612195,396690,401670,95250,42870,12330,25155.35967,3039.975687,754.9621629,,1164.015343,5415.109616,,,464
6.67,1.6,30,31741,1638.467704,3127.983798,,7380,9900,,,1810.017974,,,,,500.7413845,,,464
5.98,1.6,7.58,44587,1042.8194,1312.725598,15660,127350,53670,13590,900,20134.7876,3656.305758,,,187.7166196,3433.491332,,,456
4.09,1.6,0,84133,900.9569311,996.1176291,848310,676980,125790,28080,810,59615.16658,13076.3854,189.8561584,1185.26461,,12408.52076,7656.075704,1185.26461,464
0,1.6,0,41302,278.3727987,278.3727987,27360,51480,4560,390,,1568.310469,148.2441747,,,,966.1518128,,,464
3.92,1.6,17.07,37112,779.1572848,4618.130157,,,14670,89880,214680,,63813.52439,,1899.837479,818.67355,1637.617993,,1899.837479,464
0,1.6,14.29,35000,2104.169671,2805.559561,,1830,9210,,,1586.253726,,,,,457.9935812,,,455
0,1.6,11.11,45079,1124.179006,1839.565645,,12360,9660,3270,,2070.560265,751.4051423,,127.3832537,,900.9852547,,127.3832537,464
